path,true_label,pred_label,correct,confidence,generator
C:\Users\99303\git\GenImage_data\ADM\val\ai\128_adm_7.PNG,ai,nature,False,0.974118446505514,ADM
C:\Users\99303\git\GenImage_data\ADM\val\ai\10_adm_91.PNG,ai,nature,False,0.9739460178235269,ADM
C:\Users\99303\git\GenImage_data\ADM\val\ai\735_adm_174.PNG,ai,nature,False,0.9733874766365328,ADM
C:\Users\99303\git\GenImage_data\ADM\val\ai\375_adm_153.PNG,ai,nature,False,0.9732583633744888,ADM
C:\Users\99303\git\GenImage_data\ADM\val\ai\284_adm_34.PNG,ai,nature,False,0.9731531445592234,ADM
C:\Users\99303\git\GenImage_data\ADM\val\ai\973_adm_85.PNG,ai,nature,False,0.9728487294097148,ADM
C:\Users\99303\git\GenImage_data\ADM\val\ai\198_adm_7.PNG,ai,nature,False,0.9725299733289712,ADM
C:\Users\99303\git\GenImage_data\VQDM\val\nature\ILSVRC2012_val_00039763.JPEG,nature,ai,False,0.9722143147504296,VQDM
C:\Users\99303\git\GenImage_data\ADM\val\ai\955_adm_85.PNG,ai,nature,False,0.9721178261006026,ADM
C:\Users\99303\git\GenImage_data\VQDM\val\nature\ILSVRC2012_val_00037220.JPEG,nature,ai,False,0.971852231515807,VQDM
C:\Users\99303\git\GenImage_data\glide\val\ai\GLIDE_1000_200_00_044_glide_00020.png,ai,nature,False,0.9716495656570044,glide
C:\Users\99303\git\GenImage_data\ADM\val\ai\121_adm_174.PNG,ai,nature,False,0.9714738530988826,ADM
C:\Users\99303\git\GenImage_data\ADM\val\ai\191_adm_91.PNG,ai,nature,False,0.9714462604656064,ADM
C:\Users\99303\git\GenImage_data\VQDM\val\nature\ILSVRC2012_val_00024194.JPEG,nature,ai,False,0.9712368520288276,VQDM
C:\Users\99303\git\GenImage_data\VQDM\val\ai\VQDM_1000_200_09_917_vqdm_00020.png,ai,nature,False,0.9711269221925048,VQDM
C:\Users\99303\git\GenImage_data\ADM\val\ai\661_adm_174.PNG,ai,nature,False,0.9709514098172428,ADM
C:\Users\99303\git\GenImage_data\ADM\val\ai\89_adm_174.PNG,ai,nature,False,0.9708432641185804,ADM
C:\Users\99303\git\GenImage_data\glide\val\nature\ILSVRC2012_val_00016687.JPEG,nature,ai,False,0.9706134478932148,glide
C:\Users\99303\git\GenImage_data\ADM\val\ai\420_adm_85.PNG,ai,nature,False,0.969929252941817,ADM
C:\Users\99303\git\GenImage_data\ADM\val\ai\545_adm_7.PNG,ai,nature,False,0.9698732161795296,ADM
C:\Users\99303\git\GenImage_data\ADM\val\ai\741_adm_7.PNG,ai,nature,False,0.9698516593366548,ADM
C:\Users\99303\git\GenImage_data\BigGAN\val\nature\ILSVRC2012_val_00048607.JPEG,nature,ai,False,0.9696298291138322,BigGAN
C:\Users\99303\git\GenImage_data\ADM\val\ai\886_adm_153.PNG,ai,nature,False,0.9696242211313578,ADM
C:\Users\99303\git\GenImage_data\ADM\val\ai\805_adm_153.PNG,ai,nature,False,0.9693748817341934,ADM
C:\Users\99303\git\GenImage_data\glide\val\nature\ILSVRC2012_val_00017546.JPEG,nature,ai,False,0.9693509699973396,glide
C:\Users\99303\git\GenImage_data\ADM\val\ai\160_adm_174.PNG,ai,nature,False,0.9692149869686152,ADM
C:\Users\99303\git\GenImage_data\BigGAN\val\nature\ILSVRC2012_val_00005250.JPEG,nature,ai,False,0.9690885647023472,BigGAN
C:\Users\99303\git\GenImage_data\ADM\val\ai\612_adm_91.PNG,ai,nature,False,0.9687455094870274,ADM
C:\Users\99303\git\GenImage_data\ADM\val\ai\577_adm_7.PNG,ai,nature,False,0.9682285816614749,ADM
C:\Users\99303\git\GenImage_data\ADM\val\nature\ILSVRC2012_val_00034738.JPEG,nature,ai,False,0.9681051909478045,ADM
C:\Users\99303\git\GenImage_data\ADM\val\ai\113_adm_174.PNG,ai,nature,False,0.9679261938981524,ADM
C:\Users\99303\git\GenImage_data\ADM\val\ai\981_adm_34.PNG,ai,nature,False,0.9675776262685334,ADM
C:\Users\99303\git\GenImage_data\ADM\val\ai\918_adm_153.PNG,ai,nature,False,0.9674226264861046,ADM
C:\Users\99303\git\GenImage_data\ADM\val\ai\16_adm_34.PNG,ai,nature,False,0.9673264336158556,ADM
C:\Users\99303\git\GenImage_data\VQDM\val\ai\VQDM_1000_200_09_916_vqdm_00143.png,ai,nature,False,0.9667575443681364,VQDM
C:\Users\99303\git\GenImage_data\ADM\val\ai\91_adm_85.PNG,ai,nature,False,0.966473388139858,ADM
C:\Users\99303\git\GenImage_data\BigGAN\val\nature\ILSVRC2012_val_00034945.JPEG,nature,ai,False,0.9662269568812364,BigGAN
C:\Users\99303\git\GenImage_data\ADM\val\ai\466_adm_91.PNG,ai,nature,False,0.9661982800791252,ADM
C:\Users\99303\git\GenImage_data\glide\val\ai\GLIDE_1000_200_05_564_glide_00074.png,ai,nature,False,0.9651535314141626,glide
C:\Users\99303\git\GenImage_data\glide\val\nature\ILSVRC2012_val_00030263.JPEG,nature,ai,False,0.9650436917252652,glide
C:\Users\99303\git\GenImage_data\ADM\val\ai\547_adm_91.PNG,ai,nature,False,0.9647879278189668,ADM
C:\Users\99303\git\GenImage_data\glide\val\nature\ILSVRC2012_val_00045863.JPEG,nature,ai,False,0.9643387190718335,glide
C:\Users\99303\git\GenImage_data\VQDM\val\nature\ILSVRC2012_val_00033291.JPEG,nature,ai,False,0.9642125687401684,VQDM
C:\Users\99303\git\GenImage_data\ADM\val\ai\158_adm_34.PNG,ai,nature,False,0.9640696081445392,ADM
C:\Users\99303\git\GenImage_data\ADM\val\ai\768_adm_85.PNG,ai,nature,False,0.9640439580623512,ADM
C:\Users\99303\git\GenImage_data\ADM\val\ai\135_adm_7.PNG,ai,nature,False,0.9640382684671714,ADM
C:\Users\99303\git\GenImage_data\ADM\val\ai\427_adm_174.PNG,ai,nature,False,0.963977674346876,ADM
C:\Users\99303\git\GenImage_data\ADM\val\ai\274_adm_174.PNG,ai,nature,False,0.9639416960777364,ADM
C:\Users\99303\git\GenImage_data\ADM\val\ai\819_adm_85.PNG,ai,nature,False,0.9638803982321816,ADM
C:\Users\99303\git\GenImage_data\ADM\val\ai\432_adm_174.PNG,ai,nature,False,0.9637602541450138,ADM
C:\Users\99303\git\GenImage_data\ADM\val\ai\82_adm_174.PNG,ai,nature,False,0.9637372885516364,ADM
C:\Users\99303\git\GenImage_data\ADM\val\ai\916_adm_34.PNG,ai,nature,False,0.963237300084529,ADM
C:\Users\99303\git\GenImage_data\ADM\val\ai\430_adm_174.PNG,ai,nature,False,0.9627862877311488,ADM
C:\Users\99303\git\GenImage_data\VQDM\val\ai\VQDM_1000_200_01_144_vqdm_00035.png,ai,nature,False,0.9627692445268784,VQDM
C:\Users\99303\git\GenImage_data\ADM\val\ai\37_adm_85.PNG,ai,nature,False,0.962721245126876,ADM
C:\Users\99303\git\GenImage_data\ADM\val\nature\ILSVRC2012_val_00029613.JPEG,nature,ai,False,0.9626537922059154,ADM
C:\Users\99303\git\GenImage_data\ADM\val\ai\615_adm_91.PNG,ai,nature,False,0.9626515701463996,ADM
C:\Users\99303\git\GenImage_data\ADM\val\ai\720_adm_7.PNG,ai,nature,False,0.9625739236264776,ADM
C:\Users\99303\git\GenImage_data\ADM\val\ai\72_adm_153.PNG,ai,nature,False,0.9625560442860956,ADM
C:\Users\99303\git\GenImage_data\ADM\val\ai\389_adm_85.PNG,ai,nature,False,0.962423586827783,ADM
C:\Users\99303\git\GenImage_data\ADM\val\ai\229_adm_174.PNG,ai,nature,False,0.962368772588912,ADM
C:\Users\99303\git\GenImage_data\glide\val\ai\GLIDE_1000_200_08_893_glide_00127.png,ai,nature,False,0.961763512680657,glide
C:\Users\99303\git\GenImage_data\ADM\val\ai\776_adm_34.PNG,ai,nature,False,0.9612318594941632,ADM
C:\Users\99303\git\GenImage_data\BigGAN\val\nature\ILSVRC2012_val_00002430.JPEG,nature,ai,False,0.961157712226819,BigGAN
C:\Users\99303\git\GenImage_data\ADM\val\ai\970_adm_7.PNG,ai,nature,False,0.9610623815868866,ADM
C:\Users\99303\git\GenImage_data\ADM\val\nature\ILSVRC2012_val_00017306.JPEG,nature,ai,False,0.9609207467881244,ADM
C:\Users\99303\git\GenImage_data\ADM\val\ai\256_adm_85.PNG,ai,nature,False,0.9608636138892768,ADM
C:\Users\99303\git\GenImage_data\ADM\val\ai\795_adm_85.PNG,ai,nature,False,0.9608603131556314,ADM
C:\Users\99303\git\GenImage_data\VQDM\val\nature\ILSVRC2012_val_00029842.JPEG,nature,ai,False,0.9601837855401408,VQDM
C:\Users\99303\git\GenImage_data\ADM\val\ai\290_adm_7.PNG,ai,nature,False,0.9600890063795948,ADM
C:\Users\99303\git\GenImage_data\glide\val\nature\ILSVRC2012_val_00021454.JPEG,nature,ai,False,0.9597080636262942,glide
C:\Users\99303\git\GenImage_data\glide\val\nature\ILSVRC2012_val_00011647.JPEG,nature,ai,False,0.9597080383883017,glide
C:\Users\99303\git\GenImage_data\VQDM\val\nature\ILSVRC2012_val_00000831.JPEG,nature,ai,False,0.9591061400054725,VQDM
C:\Users\99303\git\GenImage_data\ADM\val\ai\513_adm_85.PNG,ai,nature,False,0.958925285932964,ADM
C:\Users\99303\git\GenImage_data\ADM\val\ai\487_adm_91.PNG,ai,nature,False,0.9588646204550304,ADM
C:\Users\99303\git\GenImage_data\ADM\val\nature\ILSVRC2012_val_00020777.JPEG,nature,ai,False,0.9588596150968224,ADM
C:\Users\99303\git\GenImage_data\ADM\val\ai\302_adm_34.PNG,ai,nature,False,0.958609012680112,ADM
C:\Users\99303\git\GenImage_data\ADM\val\ai\369_adm_153.PNG,ai,nature,False,0.95841099623999,ADM
C:\Users\99303\git\GenImage_data\ADM\val\ai\342_adm_153.PNG,ai,nature,False,0.9577281586334728,ADM
C:\Users\99303\git\GenImage_data\glide\val\nature\ILSVRC2012_val_00044871.JPEG,nature,ai,False,0.9576986461414146,glide
C:\Users\99303\git\GenImage_data\ADM\val\ai\88_adm_174.PNG,ai,nature,False,0.9576829300075694,ADM
C:\Users\99303\git\GenImage_data\ADM\val\ai\919_adm_34.PNG,ai,nature,False,0.9574643659343848,ADM
C:\Users\99303\git\GenImage_data\ADM\val\ai\671_adm_153.PNG,ai,nature,False,0.9573989939382104,ADM
C:\Users\99303\git\GenImage_data\ADM\val\ai\57_adm_34.PNG,ai,nature,False,0.9572879505632588,ADM
C:\Users\99303\git\GenImage_data\BigGAN\val\nature\ILSVRC2012_val_00040508.JPEG,nature,ai,False,0.9572635641234472,BigGAN
C:\Users\99303\git\GenImage_data\ADM\val\ai\86_adm_174.PNG,ai,nature,False,0.9569350693378648,ADM
C:\Users\99303\git\GenImage_data\ADM\val\ai\156_adm_153.PNG,ai,nature,False,0.9568964425734192,ADM
C:\Users\99303\git\GenImage_data\VQDM\val\ai\VQDM_1000_200_05_546_vqdm_00074.png,ai,nature,False,0.9568176917573914,VQDM
C:\Users\99303\git\GenImage_data\ADM\val\ai\487_adm_7.PNG,ai,nature,False,0.9565879413730344,ADM
C:\Users\99303\git\GenImage_data\ADM\val\ai\492_adm_91.PNG,ai,nature,False,0.9565002790688012,ADM
C:\Users\99303\git\GenImage_data\VQDM\val\ai\VQDM_1000_200_04_459_vqdm_00074.png,ai,nature,False,0.9564836722159096,VQDM
C:\Users\99303\git\GenImage_data\glide\val\ai\GLIDE_1000_200_01_100_glide_00127.png,ai,nature,False,0.95628404105654,glide
C:\Users\99303\git\GenImage_data\VQDM\val\ai\VQDM_1000_200_01_155_vqdm_00035.png,ai,nature,False,0.9560157825181133,VQDM
C:\Users\99303\git\GenImage_data\ADM\val\nature\ILSVRC2012_val_00048838.JPEG,nature,ai,False,0.955470057634178,ADM
C:\Users\99303\git\GenImage_data\ADM\val\nature\ILSVRC2012_val_00000010.JPEG,nature,ai,False,0.9554266886731458,ADM
C:\Users\99303\git\GenImage_data\VQDM\val\ai\VQDM_1000_200_04_426_vqdm_00035.png,ai,nature,False,0.9553954120234986,VQDM
C:\Users\99303\git\GenImage_data\ADM\val\ai\170_adm_91.PNG,ai,nature,False,0.9547820064711484,ADM
C:\Users\99303\git\GenImage_data\VQDM\val\nature\ILSVRC2012_val_00000813.JPEG,nature,ai,False,0.9546001769676724,VQDM
C:\Users\99303\git\GenImage_data\ADM\val\ai\634_adm_91.PNG,ai,nature,False,0.95447172455092,ADM
C:\Users\99303\git\GenImage_data\VQDM\val\ai\VQDM_1000_200_06_665_vqdm_00127.png,ai,nature,False,0.9542677928594911,VQDM
C:\Users\99303\git\GenImage_data\ADM\val\ai\159_adm_153.PNG,ai,nature,False,0.9541777111228372,ADM
C:\Users\99303\git\GenImage_data\ADM\val\ai\883_adm_174.PNG,ai,nature,False,0.954134507633577,ADM
C:\Users\99303\git\GenImage_data\VQDM\val\nature\ILSVRC2012_val_00044336.JPEG,nature,ai,False,0.9541019817572692,VQDM
C:\Users\99303\git\GenImage_data\ADM\val\ai\255_adm_91.PNG,ai,nature,False,0.9540543190621582,ADM
C:\Users\99303\git\GenImage_data\glide\val\ai\GLIDE_1000_200_02_285_glide_00039.png,ai,nature,False,0.9535660843640786,glide
C:\Users\99303\git\GenImage_data\ADM\val\ai\808_adm_91.PNG,ai,nature,False,0.9534892137232122,ADM
C:\Users\99303\git\GenImage_data\glide\val\ai\GLIDE_1000_200_02_291_glide_00035.png,ai,nature,False,0.9534876798428464,glide
C:\Users\99303\git\GenImage_data\ADM\val\nature\ILSVRC2012_val_00004744.JPEG,nature,ai,False,0.9534122533064944,ADM
C:\Users\99303\git\GenImage_data\ADM\val\ai\44_adm_174.PNG,ai,nature,False,0.9533943330028142,ADM
C:\Users\99303\git\GenImage_data\VQDM\val\ai\VQDM_1000_200_08_826_vqdm_00143.png,ai,nature,False,0.9533590694715204,VQDM
C:\Users\99303\git\GenImage_data\VQDM\val\ai\VQDM_1000_200_07_779_vqdm_00039.png,ai,nature,False,0.9529669612741686,VQDM
C:\Users\99303\git\GenImage_data\BigGAN\val\nature\ILSVRC2012_val_00039183.JPEG,nature,ai,False,0.9525170332510264,BigGAN
C:\Users\99303\git\GenImage_data\ADM\val\ai\982_adm_34.PNG,ai,nature,False,0.9523061568494234,ADM
C:\Users\99303\git\GenImage_data\ADM\val\ai\358_adm_7.PNG,ai,nature,False,0.9522737531555496,ADM
C:\Users\99303\git\GenImage_data\BigGAN\val\nature\ILSVRC2012_val_00017138.JPEG,nature,ai,False,0.952031628350177,BigGAN
C:\Users\99303\git\GenImage_data\ADM\val\ai\537_adm_7.PNG,ai,nature,False,0.9518963291299716,ADM
C:\Users\99303\git\GenImage_data\ADM\val\ai\857_adm_7.PNG,ai,nature,False,0.9513805080310644,ADM
C:\Users\99303\git\GenImage_data\ADM\val\ai\391_adm_174.PNG,ai,nature,False,0.9512489189264166,ADM
C:\Users\99303\git\GenImage_data\ADM\val\ai\42_adm_174.PNG,ai,nature,False,0.9511017169109666,ADM
C:\Users\99303\git\GenImage_data\ADM\val\ai\89_adm_7.PNG,ai,nature,False,0.9510894069793128,ADM
C:\Users\99303\git\GenImage_data\glide\val\nature\ILSVRC2012_val_00010171.JPEG,nature,ai,False,0.9510704668013474,glide
C:\Users\99303\git\GenImage_data\ADM\val\ai\186_adm_174.PNG,ai,nature,False,0.9510539754591592,ADM
C:\Users\99303\git\GenImage_data\ADM\val\ai\347_adm_153.PNG,ai,nature,False,0.9510361444839548,ADM
C:\Users\99303\git\GenImage_data\ADM\val\ai\878_adm_7.PNG,ai,nature,False,0.9507486790144462,ADM
C:\Users\99303\git\GenImage_data\BigGAN\val\nature\ILSVRC2012_val_00019553.JPEG,nature,ai,False,0.9497441094731228,BigGAN
C:\Users\99303\git\GenImage_data\VQDM\val\nature\ILSVRC2012_val_00030884.JPEG,nature,ai,False,0.949636907549756,VQDM
C:\Users\99303\git\GenImage_data\ADM\val\ai\524_adm_174.PNG,ai,nature,False,0.9495893505829108,ADM
C:\Users\99303\git\GenImage_data\ADM\val\ai\127_adm_34.PNG,ai,nature,False,0.9492360526195308,ADM
C:\Users\99303\git\GenImage_data\BigGAN\val\nature\ILSVRC2012_val_00022023.JPEG,nature,ai,False,0.9491433003563524,BigGAN
C:\Users\99303\git\GenImage_data\VQDM\val\ai\VQDM_1000_200_04_453_vqdm_00143.png,ai,nature,False,0.9488518227032352,VQDM
C:\Users\99303\git\GenImage_data\VQDM\val\nature\ILSVRC2012_val_00040346.JPEG,nature,ai,False,0.9485969475925105,VQDM
C:\Users\99303\git\GenImage_data\ADM\val\ai\353_adm_153.PNG,ai,nature,False,0.9483428254476406,ADM
C:\Users\99303\git\GenImage_data\VQDM\val\ai\VQDM_1000_200_05_566_vqdm_00035.png,ai,nature,False,0.9482282533918353,VQDM
C:\Users\99303\git\GenImage_data\ADM\val\ai\484_adm_91.PNG,ai,nature,False,0.9481482458984888,ADM
C:\Users\99303\git\GenImage_data\ADM\val\ai\724_adm_174.PNG,ai,nature,False,0.9480748991327288,ADM
C:\Users\99303\git\GenImage_data\ADM\val\ai\968_adm_91.PNG,ai,nature,False,0.9480251610622948,ADM
C:\Users\99303\git\GenImage_data\ADM\val\ai\209_adm_7.PNG,ai,nature,False,0.9478768401998784,ADM
C:\Users\99303\git\GenImage_data\ADM\val\ai\869_adm_85.PNG,ai,nature,False,0.9477724572247596,ADM
